,id,name,artists,duration_s,release_date,year,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,mode,key,popularity,explicit,Year_dt
457,524wvipGqxPKYWxkjf9y46,Little Bit (feat. Lykke Li),Drake,230.484,2009,2009,0.0999,0.758,0.888,0.0336,0.661,-4.899,0.0374,120.392,0.771,0,11,53,1,2009-01-01
458,0hRPRbA2B1CYmGNhWhFjwF,Fall For Your Type (feat. Drake),Drake,269.533,12/17/10,2010,0.394,0.593,0.393,3.24e-06,0.11,-11.736,0.0827,136.866,0.193,1,1,54,1,2010-01-01
459,2pwPtne9zCNTsyYZDLHxDf,Poppin Bottles (feat. Drake),Drake,320.16,12/6/10,2010,0.00189,0.629,0.853,0.0,0.34,-4.36,0.104,78.033,0.373,1,0,54,1,2010-01-01
460,7v0hKO3RYhEXt2EPXf4AOS,Show Me A Good Time,Drake,210.36,1/1/10,2010,0.0386,0.667,0.734,0.0,0.108,-6.064,0.119,128.318,0.704,0,6,51,1,2010-01-01
461,1ZyudLFv35SRvY5SvTZqJx,Buried Alive Interlude,Drake,150.96,11/15/11,2011,0.412,0.711,0.543,0.0,0.505,-12.692,0.112,102.01,0.801,1,0,55,1,2011-01-01
462,1zCi4cVFqe6ja16MeGZKRN,Poetic Justice,Drake,300.16,2012,2012,0.157,0.779,0.572,0.0,0.246,-9.985,0.378,135.956,0.647,0,6,54,1,2012-01-01
463,32UIpKdyGzgTPTO8e5ge5c,Amen (feat. Drake),Drake,289.707,10/26/12,2012,0.178,0.503,0.795,0.0,0.042,-4.505,0.335,149.981,0.265,1,10,54,1,2012-01-01
464,3kgqHVqfiabABjaFi9Tnhn,Live For,Drake,222.667,1/1/13,2013,0.517,0.626,0.68,0.0,0.114,-7.64,0.112,75.978,0.227,1,0,60,1,2013-01-01
465,5LAKjqbB5uurPpxFEicd9S,Wu-Tang Forever,Drake,217.68,1/1/13,2013,0.0474,0.832,0.427,0.0,0.101,-8.516,0.257,99.935,0.369,0,8,55,1,2013-01-01
466,7pjJBo6DULg6YK66PA8v7r,Own It,Drake,251.973,1/1/13,2013,0.0487,0.654,0.342,3.37e-05,0.313,-11.305,0.101,103.064,0.294,0,8,54,1,2013-01-01
467,2AGottAzfC8bHzF7kEJ3Wa,Diamonds Dancing,Drake,314.632,9/20/15,2015,0.125,0.51,0.358,3.74e-05,0.111,-10.847,0.0467,136.036,0.171,1,1,61,1,2015-01-01
468,2durxb17bXcmQJHSt8JAdO,No Tellin',Drake,310.933,2/12/15,2015,0.543,0.823,0.467,1.06e-06,0.135,-10.394,0.301,95.026,0.618,0,0,61,1,2015-01-01
469,0GR7iJLhj80KD5LkA14ZRn,Digital Dash,Drake,231.231,9/20/15,2015,0.00296,0.881,0.546,4.72e-06,0.226,-7.566,0.12,140.032,0.276,1,2,60,1,2015-01-01
470,6ImxYXeLDQPIv4qo7bMhSk,Company,Drake,252.64,2/12/15,2015,0.0403,0.651,0.55,0.0,0.165,-8.215,0.0496,107.567,0.119,1,7,61,1,2015-01-01
471,0B5OTb36fzLayn6XQHg5A1,Scholarships,Drake,209.288,9/20/15,2015,0.0966,0.739,0.416,1.27e-05,0.1,-9.319,0.285,109.168,0.259,0,0,60,1,2015-01-01
472,4CpKEkdGbOJV51cSvx7SoG,Controlla,Drake,245.227,5/13/16,2016,0.0781,0.611,0.468,0.0,0.101,-11.084,0.179,92.092,0.349,0,10,60,1,2016-01-01
473,6Na5uKk5SsqZimk0hAWo8y,Signs,Drake,234.373,6/23/17,2017,0.108,0.794,0.735,0.00578,0.112,-4.204,0.054,107.374,0.223,1,0,69,0,2017-01-01
474,7y6c07pgjZvtHI9kuMVqk1,Get It Together,Drake,250.337,3/18/17,2017,0.0945,0.781,0.721,0.391,0.104,-9.133,0.0514,123.011,0.849,0,5,70,1,2017-01-01
475,04MLEeAMuV9IlHEsD8vF6A,No Stylist (feat. Drake),Drake,192.172,9/20/18,2018,0.0215,0.765,0.704,0.0,0.227,-4.589,0.127,147.055,0.498,0,5,73,1,2018-01-01
476,4i3GraNMzBKze1WsVl38DS,Bria's Interlude (feat. Omarion),Drake,139.575,2009,2009,0.209,0.49,0.507,0.00104,0.119,-6.205,0.0849,147.037,0.237,0,2,52,1,2009-01-01
477,5LZ0ZCRXrklIpnzn4Tcyde,Unforgettable,Drake,213.813,1/1/10,2010,0.103,0.546,0.87,0.0,0.111,-5.107,0.114,156.145,0.071,0,4,51,1,2010-01-01
478,3C9UV0uRiF3DAKe1tCWIdU,I'm Single,Drake,333.04,1/1/10,2010,0.044,0.567,0.381,0.0,0.107,-5.238,0.507,85.537,0.689,0,5,51,1,2010-01-01
479,73tgFzBug5Ifk1Retdtwk7,Fireworks,Drake,313.28,1/1/10,2010,0.433,0.55,0.758,0.0,0.162,-6.472,0.347,89.368,0.53,1,0,51,1,2010-01-01
480,2w9K8zyrxcAwRKRti0BvFa,Mr. Wrong,Drake,241.853,1/1/11,2011,0.193,0.693,0.676,8.18e-06,0.126,-5.024,0.15,143.057,0.461,0,0,51,0,2011-01-01
481,5eEj1vkMIqtmvaTk7cS4UC,She Will,Drake,305.84,1/1/11,2011,0.000402,0.364,0.841,0.0,0.242,-4.831,0.119,100.14,0.0837,1,8,51,1,2011-01-01
482,5eCRkTcecpAXVWtS11GP5C,From Time,Drake,322.16,1/1/13,2013,0.626,0.738,0.491,0.0,0.126,-9.726,0.413,94.378,0.448,0,1,52,1,2013-01-01
483,04a1HkNH7LFsG5mEiLN7vl,No New Friends - SFTB Remix,Drake,308.333,1/1/13,2013,0.00589,0.703,0.681,0.0,0.449,-6.356,0.133,124.928,0.245,1,2,56,1,2013-01-01
484,5EMKS6mLi4JprJxy8IGdhT,DnF (feat. Drake & Future),Drake,205.387,9/9/14,2014,0.0836,0.707,0.599,0.0,0.31,-7.053,0.305,76.881,0.55,0,0,57,1,2014-01-01
485,63FrXif0Pdu4NAPvTh87mw,Mine (feat. Drake),Drake,378.6,11/24/14,2014,0.0673,0.557,0.428,0.0019,0.139,-11.299,0.137,103.009,0.0996,1,5,59,1,2014-01-01
486,0XGLsSU6wtfnKXiMNvQr61,Versace (Remix),Drake,246.047,1/6/15,2015,0.0218,0.845,0.705,0.0,0.339,-4.271,0.243,132.05,0.334,0,6,60,1,2015-01-01
487,2mmUoyPxzbxehpfm1TpTRK,Star67,Drake,294.973,2/12/15,2015,0.747,0.521,0.392,8.81e-06,0.198,-7.88,0.17,91.939,0.166,1,3,60,1,2015-01-01
488,4kdfjhj9xNkYU0R8xlDy8k,6 Man,Drake,167.653,2/12/15,2015,0.217,0.568,0.535,0.0,0.114,-9.306,0.513,83.589,0.326,1,4,60,1,2015-01-01
489,4YJmZfvlheSziXem8HBWrj,Still Here,Drake,189.853,5/13/16,2016,0.0267,0.833,0.431,0.0,0.633,-9.604,0.194,133.938,0.224,1,0,59,1,2016-01-01
490,6FyDii5Aec6cNcjLzvS37z,100 (feat. Drake),Drake,334.36,1/22/16,2016,0.0136,0.801,0.521,0.0,0.179,-9.871,0.28,108.025,0.412,0,4,60,1,2016-01-01
491,3aJkV6DUTSCqOwVwaBDG9B,With You,Drake,195.053,5/6/16,2016,0.136,0.878,0.406,0.000231,0.112,-9.961,0.249,128.015,0.785,1,1,62,1,2016-01-01
492,5bvnqVuq7UFl0txSlHpsfS,LOYAL (feat. Drake),Drake,197.973,11/22/19,2019,0.517,0.866,0.53,0.00159,0.0946,-6.347,0.0495,104.952,0.203,0,0,67,0,2019-01-01
493,5r7WvQtyPfy1xch5zMgGRp,Behind Barz - Bonus,Drake,163.121,9/13/19,2019,0.769,0.854,0.554,1.84e-06,0.0749,-4.684,0.172,142.069,0.272,1,8,72,1,2019-01-01
494,1rX5L6pyl3rVWb55D8Cprr,Gold Roses (feat. Drake),Drake,349.6,8/15/19,2019,0.00991,0.502,0.633,0.0,0.389,-5.8,0.419,83.226,0.552,1,1,70,1,2019-01-01
495,0LEFmgIj8ABU7CelzGh5Bs,Oprah's Bank Account (Lil Yachty & DaBaby feat. Drake),Drake,205.636,5/29/20,2020,0.226,0.83,0.625,0.0,0.302,-3.678,0.0573,138.046,0.884,1,5,69,1,2020-01-01
496,5WfBl43XUcWng7OnB8LKNW,Fear,Drake,280.667,9/15/09,2009,0.0615,0.334,0.783,0.0,0.109,-6.144,0.181,83.944,0.308,0,9,50,1,2009-01-01
497,0llA0pYA6GpGk7fTjew0wO,The Resistance,Drake,225.36,1/1/10,2010,0.822,0.547,0.741,0.0,0.117,-8.127,0.163,82.589,0.637,1,0,49,1,2010-01-01
498,6RGvWCHTS6BC46TsMyN0WM,Headlines,Drake,236.733,1/1/11,2011,0.362,0.646,0.557,0.000264,0.0909,-7.173,0.127,151.98,0.403,0,6,53,1,2011-01-01
499,7EAI848gzAJpFsEmk6Wi3c,Pound Cake / Paris Morton Music 2,Drake,433.8,1/1/13,2013,0.139,0.521,0.762,1.11e-05,0.114,-6.75,0.534,164.289,0.264,1,2,51,1,2013-01-01
500,6E1ILfm6wNkA6kautk3mQP,Furthest Thing,Drake,267.373,1/1/13,2013,0.147,0.484,0.78,0.0,0.057,-5.264,0.135,137.101,0.271,0,9,51,1,2013-01-01
501,4MOy68Xuz84lkfu1NQH6Bg,Tuscan Leather,Drake,366.4,1/1/13,2013,0.115,0.597,0.679,0.0,0.231,-5.401,0.39,79.95,0.3,1,6,51,0,2013-01-01
502,5NFYuqu8V6QXc6mzcLImd6,Hype,Drake,209.413,5/6/16,2016,0.0255,0.787,0.635,0.0,0.356,-8.282,0.153,130.014,0.238,0,4,61,1,2016-01-01
503,17Q87zeXgsAi9iQQbMu9v0,Summer Sixteen,Drake,202.451,2/5/16,2016,0.00354,0.594,0.46,2.71e-05,0.147,-7.607,0.382,146.274,0.0541,1,1,58,1,2016-01-01
504,433P7tDcIAi6NLnf4Sh6tI,Still Here,Drake,189.853,5/6/16,2016,0.0267,0.833,0.431,0.0,0.633,-9.604,0.194,133.938,0.224,1,0,63,1,2016-01-01
505,7fJtPlEZKxu6gvkfBFc5tW,Too Good,Drake,263.373,5/13/16,2016,0.0484,0.793,0.653,4.91e-05,0.1,-7.839,0.103,117.993,0.393,1,7,58,1,2016-01-01
506,1dUHF4RyMmMTveJ0Rby6Xm,Can’t Take A Joke,Drake,163.974,6/29/18,2018,0.128,0.761,0.598,0.0,0.0839,-7.249,0.182,173.897,0.447,0,10,67,1,2018-01-01
507,4c2xt1trwYZpMqPWY35Xi9,Jaded,Drake,262.453,6/29/18,2018,0.037,0.766,0.271,0.0,0.175,-5.697,0.0412,116.02,0.0371,1,0,66,1,2018-01-01
508,156LzfvMNKuXuiot4uzhGD,No Complaints (feat. Offset & Drake) (Bonus),Drake,265.48,11/6/18,2018,0.0709,0.914,0.572,0.00237,0.0599,-8.82,0.166,123.963,0.203,1,2,67,1,2018-01-01
509,4Qd0pa3JO76UEwhos9JmN0,"Life Is Good (feat. Drake, DaBaby & Lil Baby) - Remix",Drake,314.761,5/15/20,2020,0.106,0.79,0.566,0.0,0.119,-8.33,0.437,142.016,0.586,1,5,69,1,2020-01-01
510,43iKgGbmfqPLh3mxUlospI,Sooner Than Later,Drake,262.047,2009,2009,0.178,0.616,0.501,1.2e-05,0.105,-5.722,0.24,94.554,0.506,0,5,50,1,2009-01-01
511,4FDSPGncHRpr6yB8DD4CtI,Let’s Call It Off (feat. Peter Bjorn and John),Drake,234.176,2009,2009,0.00427,0.79,0.731,0.29,0.157,-4.607,0.0327,127.403,0.938,0,9,50,1,2009-01-01
512,3lkkkYc1wBj5l3FVlpqvP6,A Night Off (feat. Lloyd),Drake,193.963,2009,2009,0.374,0.611,0.508,3.87e-06,0.168,-5.573,0.0741,103.612,0.368,0,11,49,1,2009-01-01
513,7mPoCVGP752A5DtHf1SKkM,Say What's Real,Drake,230.717,2009,2009,0.632,0.462,0.773,0.0,0.212,-5.375,0.288,86.157,0.455,1,8,49,1,2009-01-01
514,1EoHEkVcysf4WVDx6r9WzQ,Over,Drake,233.56,1/1/10,2010,0.0109,0.325,0.848,0.0,0.124,-5.611,0.279,100.093,0.433,1,7,58,1,2010-01-01
515,4b0JUNVDwcGdStrJD20M1A,Moment 4 Life,Drake,279.307,1/1/10,2010,0.406,0.68,0.882,0.0,0.241,-3.883,0.236,97.943,0.386,1,11,63,1,2010-01-01
516,3cBUv0RIoEyAm2b7qimEY6,Thank Me Now,Drake,328.573,1/1/10,2010,0.282,0.495,0.772,0.0,0.119,-4.851,0.425,71.295,0.748,1,8,48,1,2010-01-01
517,5bm0CcD5R9Nj04QbMvwugt,Started From the Bottom,Drake,174.133,1/1/13,2013,0.0328,0.794,0.522,0.0,0.156,-7.829,0.159,86.318,0.567,1,8,51,1,2013-01-01
518,4K3BhUMfBHZuUfeC3kbhrQ,Connect,Drake,296.413,1/1/13,2013,0.408,0.683,0.488,0.0,0.132,-9.473,0.135,75.039,0.469,0,6,51,1,2013-01-01
519,4PWY72AubTjoZrohQt0pWn,Tuesday (feat. Drake),Drake,321.987,12/15/14,2014,0.215,0.77,0.664,0.000118,0.105,-5.604,0.211,140.163,0.472,1,0,56,1,2014-01-01
520,1C7KSXR2GVxknex6I4ANco,9,Drake,255.787,5/6/16,2016,0.000803,0.689,0.712,0.000601,0.237,-7.184,0.0451,100.004,0.0379,1,10,60,1,2016-01-01
521,5e574bhjycX1eH2l4Auage,Grammys,Drake,220.427,5/6/16,2016,0.00163,0.676,0.432,3.93e-06,0.0799,-9.51,0.502,145.869,0.12,1,1,60,1,2016-01-01
522,3V8sM5OOG6YfDuDLa2IIYJ,Used to This (feat. Drake),Drake,180.52,11/4/16,2016,0.0312,0.618,0.727,0.0,0.196,-7.224,0.208,164.992,0.401,0,3,59,1,2016-01-01
523,4JDZl9nKIAhAhDjw753u4X,For Free (feat. Drake),Drake,183.695,6/17/16,2016,0.0173,0.916,0.571,1.11e-06,0.153,-8.241,0.2,103.521,0.498,0,10,56,1,2016-01-01
524,5Psnhdkyanjpgc2P8A5TSM,Emotionless,Drake,302.173,6/29/18,2018,0.0249,0.413,0.677,0.0,0.0793,-5.12,0.255,172.501,0.0845,1,1,67,1,2018-01-01
525,2sqsNXfN0HtgDEgaHXiUTa,Won't Be Late (feat. Drake),Drake,218.71,8/16/19,2019,0.0824,0.915,0.588,0.000169,0.104,-6.302,0.0677,123.936,0.329,0,7,72,0,2019-01-01
526,2k79z9A1dbdQ8gQG8M1Zz5,Gonorrhea,Drake,262.44,1/1/10,2010,0.0311,0.715,0.745,0.0,0.0823,-5.71,0.25,148.042,0.687,1,9,47,1,2010-01-01
527,0PWQqF5PvqRq0OPLSH0FKI,Light Up,Drake,274.147,1/1/10,2010,0.0936,0.472,0.908,0.0,0.15,-5.991,0.45,172.924,0.198,1,8,48,1,2010-01-01
528,5ORf8BZMbq4xN9kiumrPcQ,Round of Applause (feat. Drake),Drake,266.0,6/8/12,2012,0.343,0.712,0.758,0.0,0.141,-4.835,0.26,140.02,0.903,1,9,49,1,2012-01-01
529,4XKBoqWQjPdNM4t0znWu7E,Too Much,Drake,261.853,1/1/13,2013,0.173,0.637,0.569,0.0,0.18,-5.858,0.55,140.269,0.148,1,6,50,1,2013-01-01
530,0MmqaSn9dzP5GHxZ933V4l,Worst Behavior,Drake,270.187,1/1/13,2013,0.158,0.779,0.799,0.0,0.209,-6.359,0.15,109.944,0.414,1,9,50,1,2013-01-01
531,7J8g9TwJYxmO0Xy3L916er,Wu-Tang Forever,Drake,217.68,1/1/13,2013,0.0474,0.832,0.427,0.0,0.101,-8.516,0.257,99.935,0.369,0,8,50,1,2013-01-01
532,4zLOwx1yRJXWkHKt1XzF1p,Now & Forever,Drake,281.32,2/12/15,2015,0.124,0.555,0.481,0.0,0.101,-7.419,0.0322,107.793,0.098,1,6,58,1,2015-01-01
533,76kyKtPLsFbQkdQ86QrkF4,Plastic Bag,Drake,202.085,9/20/15,2015,0.0104,0.845,0.479,1.79e-06,0.157,-6.065,0.298,170.919,0.35,1,1,57,1,2015-01-01
534,4v7SAP4KD96BFLWiCd1vF0,Madonna,Drake,177.84,2/12/15,2015,0.0149,0.905,0.492,3.77e-05,0.371,-8.598,0.0595,110.017,0.142,1,2,57,1,2015-01-01
535,6bqtKURdSWkInAJHDkuaL0,I'm The Plug,Drake,180.0,9/20/15,2015,0.000379,0.828,0.55,0.0016,0.134,-9.158,0.255,160.016,0.254,1,5,56,1,2015-01-01
536,03L2AoiRbWhvt7BDMx1jUB,U With Me?,Drake,297.373,5/6/16,2016,0.337,0.429,0.43,1.18e-05,0.138,-11.373,0.165,174.984,0.125,1,2,60,1,2016-01-01
537,05KOgYg8PGeJyyWBPi5ja8,Free Smoke,Drake,218.674,3/18/17,2017,0.0681,0.736,0.491,0.0,0.571,-6.892,0.439,141.979,0.203,0,10,64,1,2017-01-01
538,5S1IUPueD0xE0vj4zU3nSf,Bigger Than You (feat. Drake & Quavo),Drake,225.893,6/15/18,2018,0.247,0.888,0.515,0.0,0.446,-6.246,0.271,141.009,0.264,1,1,65,1,2018-01-01
539,4Wjhj0WjkyECccfHVIgaTq,Trust Issues,Drake,281.519,8/2/19,2019,0.779,0.421,0.539,0.0,0.111,-5.456,0.274,89.177,0.523,0,11,68,1,2019-01-01
540,2QrGCbW0ylj94JfkgLZFlA,Pa Ti,Bad Bunny,191.295,1/2/17,2017,0.348,0.76,0.718,0.0,0.0982,-3.017,0.232,128.14,0.557,1,1,67,1,2017-01-01
541,5YY7ht3PCArlLjLbcTiAvh,"Escápate Conmigo (feat. Ozuna, Bad Bunny, De La Ghetto, Arcángel, Noriel & Almighty) - Remix",Bad Bunny,386.333,12/1/17,2017,0.0464,0.797,0.804,1.54e-05,0.317,-4.817,0.0711,91.973,0.451,1,1,67,0,2017-01-01
542,2wRkBumdItthjYP9XknImg,Está Rico,Bad Bunny,215.151,9/28/18,2018,0.266,0.817,0.74,0.0,0.0992,-4.566,0.283,130.04,0.674,0,11,69,0,2018-01-01
543,0r9d60ZYPAlFHq8qnUtkXN,Madura (feat. Bad Bunny),Bad Bunny,190.909,4/13/18,2018,0.138,0.878,0.555,1.34e-06,0.151,-7.639,0.202,88.029,0.751,0,1,70,0,2018-01-01
544,71pEiUWwfDFiRO6RmFpnBf,MOJAITA,Bad Bunny,187.333,6/28/19,2019,0.0171,0.45,0.842,0.0,0.377,-3.602,0.102,172.069,0.885,1,0,72,0,2019-01-01
545,6RbH4isVKIOg1OY1HvRqFc,LOYAL (feat. Drake and Bad Bunny) - Remix,Bad Bunny,281.12,2/7/20,2020,0.479,0.877,0.529,0.00159,0.094,-6.235,0.0461,104.984,0.422,0,0,63,1,2020-01-01
546,5hKjEpYrJIJs6uPl7zw6Y6,No Te Hagas,Bad Bunny,233.251,3/11/17,2017,0.0353,0.748,0.69,0.0,0.315,-3.812,0.0477,131.972,0.433,0,0,66,0,2017-01-01
547,2FIm6YsSGL5acOqSuJDh5s,Me Acostumbre (feat. Bad Bunny),Bad Bunny,263.288,4/11/17,2017,0.641,0.808,0.586,0.0,0.14,-7.242,0.169,124.041,0.568,0,10,67,1,2017-01-01
548,2ECIwi1a7mfokdDkkJ08Ne,Loca - Remix,Bad Bunny,346.46,3/16/18,2018,0.337,0.795,0.751,0.0,0.0983,-3.661,0.0675,113.033,0.537,1,8,71,1,2018-01-01
549,6pZHZndlo57dPCYnvlYFOE,RLNDT,Bad Bunny,284.853,12/23/18,2018,0.263,0.6,0.528,0.0,0.588,-6.554,0.0308,108.025,0.142,1,0,67,1,2018-01-01
550,6WGTfHSQtUcEx5vgpxTLCs,LOYAL (feat. Drake and Bad Bunny) - Remix,Bad Bunny,281.12,3/27/20,2020,0.479,0.877,0.529,0.00159,0.094,-6.235,0.0461,104.984,0.422,0,0,71,1,2020-01-01
551,1LszjjoVwDDZcWUQbzeDLG,Explícale (feat. Bad Bunny),Bad Bunny,223.147,9/8/17,2017,0.0583,0.808,0.69,0.0,0.103,-4.151,0.148,125.086,0.64,1,1,66,0,2017-01-01
552,1XDBrOUa5swy7lhO06mggm,Sexto Sentido (feat. Bad Bunny),Bad Bunny,227.291,8/17/17,2017,0.41,0.715,0.615,0.0,0.126,-5.475,0.0686,140.977,0.52,0,5,66,1,2017-01-01
553,3kG1jgWIDmjJkXhOiOmioO,Dime Si Te Acuerdas,Bad Bunny,187.273,2/22/18,2018,0.486,0.74,0.595,0.0,0.163,-9.082,0.0623,131.96,0.316,1,1,67,1,2018-01-01
554,6kN06eEOblRAuWI0xUUS91,¿Quien Tu Eres?,Bad Bunny,159.229,12/23/18,2018,0.185,0.727,0.58,3.58e-06,0.125,-6.804,0.136,137.048,0.325,0,2,67,1,2018-01-01
555,4t9a07PAghtQMRAIP9FQ7Z,Soltera - Remix,Bad Bunny,266.087,10/25/19,2019,0.361,0.795,0.783,0.0,0.437,-4.271,0.0432,92.016,0.8,1,5,73,0,2019-01-01
556,6SYSu569pfYdkDT9A5lZqi,CUIDAO POR AHÍ,Bad Bunny,198.32,6/28/19,2019,0.111,0.845,0.813,0.00241,0.174,-2.979,0.077,90.98,0.586,0,4,69,0,2019-01-01
557,7alOsNr36sJ8CyOEP4aILq,ODIO,Bad Bunny,270.4,6/28/19,2019,0.215,0.74,0.698,0.0,0.116,-3.838,0.0388,139.99,0.529,0,6,69,0,2019-01-01
558,4UEuIEv9Wc3wtiWUplGJ7q,Ser Bichote,Bad Bunny,193.211,12/23/18,2018,0.158,0.785,0.626,4.6e-06,0.181,-8.03,0.0675,154.946,0.183,0,4,65,1,2018-01-01
559,7narbj6zkSW1SnMhAPep0u,Triste,Bad Bunny,264.906,7/27/18,2018,0.408,0.692,0.719,0.0,0.0986,-5.373,0.124,130.053,0.266,1,9,67,1,2018-01-01
560,5VQpJ2AY2iMzrRZKgcvNjh,Tenemos Que Hablar,Bad Bunny,224.512,12/23/18,2018,0.146,0.855,0.512,0.000854,0.107,-8.165,0.0534,146.075,0.144,1,11,66,1,2018-01-01
561,0bCPJsVGDxPYwQMDZMi4NW,Estamos Arriba,Bad Bunny,225.694,6/14/19,2019,0.186,0.853,0.818,0.000255,0.18,-3.6,0.0922,149.839,0.546,1,11,67,1,2019-01-01
562,43SMQMC2X2fAOuTPRnSGrG,Tu No Metes Cabra,Bad Bunny,170.762,7/6/17,2017,0.689,0.86,0.641,0.00331,0.107,-2.149,0.219,92.013,0.432,1,7,65,1,2017-01-01
563,7FfpP3YZ6fOWMdxkIAtud9,Krippy Kush,Bad Bunny,230.52,9/15/17,2017,0.0668,0.708,0.56,0.0,0.111,-7.132,0.129,163.043,0.411,1,9,64,1,2017-01-01
564,1RijmOnza5p9CzaFKr8W1Y,Soy Peor - Remix,Bad Bunny,315.847,6/22/17,2017,0.214,0.823,0.457,0.0,0.352,-7.036,0.119,115.991,0.268,0,0,65,1,2017-01-01
565,0alSPoUfrGb0RdVVG4Lf3n,Ahora Me Llama,Bad Bunny,235.227,10/27/17,2017,0.00949,0.646,0.573,3.98e-05,0.0932,-5.716,0.041,134.979,0.109,0,7,64,0,2017-01-01
566,6ipDE6Y0xrjEeaBTuPfW1K,Tu No Metes Cabra - Remix,Bad Bunny,331.44,10/25/17,2017,0.449,0.848,0.574,0.0,0.073,-3.195,0.271,91.964,0.493,1,7,63,1,2017-01-01
567,0mQD5ilmghCieAw6E6YFrd,Ahora Me Llama - Remix,Bad Bunny,251.907,10/6/17,2017,0.0445,0.671,0.631,1.94e-05,0.101,-7.059,0.0421,134.986,0.205,0,0,61,0,2017-01-01
568,45jM2fuCq0NHD9p7xn0ptd,¿Cual Es Tu Plan?,Bad Bunny,243.7,8/17/18,2018,0.415,0.822,0.601,0.0,0.0797,-5.418,0.297,96.123,0.872,0,5,69,1,2018-01-01
569,42FWqCxAw5aG1FvjyVjIlH,Te Boté,Bad Bunny,275.693,4/20/18,2018,0.401,0.918,0.602,7.28e-06,0.0805,-3.986,0.115,96.518,0.158,0,4,68,0,2018-01-01
570,38kLHBjtWJaPXcyFhwRVtI,Kemba Walker,Bad Bunny,152.96,8/6/19,2019,0.446,0.832,0.59,1.43e-06,0.123,-7.168,0.272,146.939,0.596,0,8,69,1,2019-01-01
571,6l4qSMR0iVGnZibf5piyJ8,Caile,Bad Bunny,299.195,12/25/16,2016,0.167,0.769,0.701,1.31e-06,0.0726,-1.971,0.0747,130.011,0.349,0,1,63,1,2016-01-01
572,4ByaTrfoYbXrmlbsTG8MTD,Dame Algo,Bad Bunny,237.907,12/14/18,2018,0.176,0.829,0.723,0.0,0.0877,-3.743,0.105,92.956,0.721,0,8,63,1,2018-01-01
573,1kMUGCt7XLDc5Q64Vl0H8S,Bellacoso,Bad Bunny,257.865,7/26/19,2019,0.0651,0.774,0.851,0.0,0.0568,-2.795,0.255,180.086,0.695,0,11,73,1,2019-01-01
574,58q2HKrzhC3ozto2nDdN4z,I Like It,Bad Bunny,253.39,4/6/18,2018,0.099,0.816,0.726,0.0,0.372,-3.998,0.129,136.048,0.65,0,5,82,1,2018-01-01
575,2TH65lNHgvLxCKXM3apjxI,Callaita,Bad Bunny,250.534,5/31/19,2019,0.6,0.61,0.624,2.12e-06,0.243,-4.773,0.309,176.169,0.244,1,2,85,1,2019-01-01
576,0fea68AdmYNygeTGI4RC18,LA CANCIÓN,Bad Bunny,242.573,6/28/19,2019,0.152,0.754,0.646,1.85e-05,0.108,-5.795,0.317,176.089,0.429,1,7,85,0,2019-01-01
577,0SqqAgdovOE24BzxIClpjw,Yo Perreo Sola,Bad Bunny,172.127,2/28/20,2020,0.021,0.86,0.758,6.54e-05,0.344,-5.16,0.0695,97.014,0.453,1,11,92,0,2020-01-01
578,2DEZmgHKAvm41k4J3R2E9Y,Safaera,Bad Bunny,295.177,2/28/20,2020,0.0103,0.607,0.829,0.0,0.107,-4.074,0.379,96.172,0.685,1,2,92,1,2020-01-01
579,06s3QtMJVXw1AJX3UfvZG1,Hasta Que Dios Diga,Bad Bunny,246.0,5/29/20,2020,0.464,0.691,0.765,3.29e-06,0.203,-4.727,0.111,174.021,0.855,1,8,88,1,2020-01-01
580,41wtwzCZkXwpnakmwJ239F,Si Veo a Tu Mamá,Bad Bunny,170.972,2/28/20,2020,0.402,0.9,0.603,4.81e-06,0.134,-5.313,0.0646,129.928,0.824,1,2,87,0,2020-01-01
581,6NfrH0ANGmgBXyxgV2PeXt,La Difícil,Bad Bunny,163.084,2/28/20,2020,0.0861,0.685,0.848,7.14e-06,0.0783,-4.561,0.0858,179.87,0.761,0,8,88,1,2020-01-01
582,1JxhrUWZjuI8AOjDJ1JpMN,Soy Peor,Bad Bunny,257.384,12/8/16,2016,0.683,0.808,0.611,0.00638,0.114,-3.221,0.0663,116.011,0.172,0,0,72,1,2016-01-01
583,116H0KvKr2Zl4RPuVBruDO,MIA (feat. Drake),Bad Bunny,210.368,10/11/18,2018,0.0141,0.817,0.539,0.000496,0.099,-6.349,0.0621,97.062,0.158,0,6,80,0,2018-01-01
584,3V8UKqhEK5zBkBb6d6ub8i,Te Boté - Remix,Bad Bunny,417.92,4/13/18,2018,0.542,0.903,0.675,1.28e-05,0.0595,-3.445,0.214,96.507,0.442,0,11,79,1,2018-01-01
585,69vlMrzHwATKzupwNcUPyK,La Santa,Bad Bunny,206.42,2/28/20,2020,0.0326,0.744,0.868,0.0,0.0822,-4.524,0.047,93.037,0.586,1,1,86,1,2020-01-01
586,0FktnzDqjClqU6iqOZVEs2,BYE ME FUI,Bad Bunny,178.0,5/10/20,2020,0.412,0.712,0.599,2.15e-05,0.103,-6.342,0.112,179.788,0.588,0,5,86,1,2020-01-01
587,5XqCz18k96K8tx6DAYM97i,PA' ROMPERLA,Bad Bunny,194.2,5/10/20,2020,0.016,0.772,0.83,0.0,0.0843,-5.019,0.0599,94.011,0.697,1,7,86,1,2020-01-01
